date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-28,4.7,3.4,6.1,0.1,0,278,17.7,,1029.9,54
2022-01-29,7.3,5.1,10.3,2.3,0,249,26.8,,1021.4,0
2022-01-30,4.7,2.5,6.4,5.7,0,279,20.8,,1023.6,24
2022-01-31,3.5,0.7,6.2,3.4,10,269,17.9,,1008.7,48
2022-02-01,4.6,1.7,8.1,10.9,0,269,22.6,,1012,0
2022-02-02,4.7,-0.4,7.8,3,0,284,18.6,,1015.8,186
2022-02-03,6.6,4.8,7.9,1.6,0,227,17.3,,1015.4,0
2022-02-04,6.1,2.7,8.4,4.8,0,232,22.7,,1008.4,6
2022-02-05,4.7,3,6.5,8.2,0,242,25.3,,1015.9,102
2022-02-06,5.7,3.1,7.3,18.3,0,244,30,,1001.5,0
2022-02-07,4.7,1.5,7.7,1.3,0,283,21.9,,1016.3,300
2022-02-08,7.5,4.1,9.9,2.6,0,241,21.1,,1024.8,0
2022-02-09,8.4,7.7,9.1,1.1,0,235,19.4,,1024.3,0
2022-02-10,6.4,4,8.7,5.7,0,235,12.1,,1019.4,0
2022-02-11,2.8,-2.2,4.6,2.1,0,272,18.3,,1025,18
2022-02-12,1.5,-3.7,6.3,0,0,187,12.7,,1029.2,498
2022-02-13,5.2,0.5,9.7,0,0,193,19,,1014,492
2022-02-14,9.4,6.9,12.6,0,0,204,22.1,,1002.4,126
2022-02-15,6.9,5.8,8.5,7.9,0,225,21.3,,1008.3,84
2022-02-16,9.4,6.1,12.7,23.8,0,223,30,,996.3,0
2022-02-17,8.1,4.7,12.3,1.8,0,265,33.7,,998.7,144
2022-02-18,7.6,4.7,12.2,5.3,0,223,27.2,,999.7,0
2022-02-19,5.4,3.1,7.5,7.7,0,237,29.1,,1007,132
2022-02-20,7.2,3.8,10.5,24.6,0,234,28,,1003.3,0
2022-02-21,4.7,2.6,6.8,9.9,0,255,28.8,,996.6,0
2022-02-22,5.7,3.1,8.7,6.6,0,258,22.3,,1014,60
2022-02-23,7,3.5,10.8,0,0,235,17.6,,1022,552
2022-02-24,6.9,2.5,10.4,2,0,228,23.4,,1010.7,162
2022-02-25,3.2,1.8,6.5,2,0,254,21.1,,1019.2,132
2022-02-26,2.6,-2.5,8.3,0,0,323,7.9,,1033.8,450
2022-02-27,2,-4.6,8.8,0,0,121,11.7,,1034.4,582
2022-02-28,3.4,-4.1,10.7,0,0,140,10.9,,1032.8,588
2022-03-01,3.1,-1.8,9.4,0,0,158,9.2,,1029.7,312
2022-03-02,3.4,-2.5,10,0,0,97,7.1,,1025.2,552
2022-03-03,2.1,-4.5,9.9,0,0,80,10.3,,1021.3,588
2022-03-04,0.5,-3.6,6,0,0,89,11,,1023.3,462
2022-03-05,0.7,-4.8,7.5,0,0,104,10,,1023.6,582
2022-03-06,-0.8,-4.8,3.5,0,0,41,9.1,,1026.4,72
2022-03-07,1.4,-3.5,7.3,0,0,63,6.5,,1027.6,582
2022-03-08,2.6,-4.9,10.2,0,0,123,9.5,,1024.9,594
2022-03-09,3.5,-5.2,13.7,0,0,150,9.4,,1025,600
2022-03-10,6.1,-3.7,15.6,0,0,133,12.3,,1025.7,600
2022-03-11,6.2,-1.3,12.6,0,0,127,17,,1020.7,600
2022-03-12,8.2,2.3,15.3,0,0,145,14.2,,1019.3,552
2022-03-13,7.3,-1.7,15.1,2.8,0,136,11.3,,1017.2,588
2022-03-14,7.5,2.2,11.8,5.4,0,219,10,,1024.3,54
2022-03-15,5.3,0.3,11.1,0,0,156,5.5,,1026.4,0
2022-03-16,6.9,-2.6,14.5,0,0,123,12.3,,1025.5,510
2022-03-17,7.3,-0.2,10.5,2.4,0,270,14.2,,1028.3,0
2022-03-18,5.1,-2.5,12.7,0,0,56,8.3,,1042.7,654
2022-03-19,6.5,0.3,11.2,0,0,64,17.1,,1042.7,582
2022-03-20,8.1,1.4,13.9,0,0,107,17.9,,1031.8,564
2022-03-21,9.2,0.9,18,0,0,154,7.6,,1032.1,606
2022-03-22,8.5,0.3,18.1,0,0,125,7.1,,1032.7,642
2022-03-23,7.8,-1.4,18.5,0,0,84,6,,1031,672
2022-03-24,7.7,-1.1,16.9,0,0,72,7,,1029.3,666
2022-03-25,7.7,-0.6,16.3,0,0,49,6.9,,1030.3,648
2022-03-26,9.5,-0.2,16.9,0,0,337,8.5,,1031.5,624
2022-03-27,8.4,2.9,14.9,0,0,38,5.2,,1031.4,534
2022-03-28,6.6,0.8,13.8,0,0,4,7.1,,1023.1,426
2022-03-29,6.7,0.4,12,0,0,1,7.5,,1013.4,372
2022-03-30,4.1,-1.5,9.6,0.4,0,41,8.8,,1005.8,402
2022-03-31,3.3,-0.1,6.5,5.4,0,81,13.8,,1001.2,30
2022-04-01,0.4,-0.8,2.2,3.5,50,37,23.5,,1007.7,0
2022-04-02,1.8,-3.2,6,0,30,29,16.9,,1016.6,168
2022-04-03,2.4,-3.1,7.4,0.2,0,294,9.8,,1021,342
2022-04-04,4.1,1.8,6.7,26,0,232,25.6,,1009.6,0
2022-04-05,8.6,6,12.8,3.9,0,260,14.7,,1003.7,24
2022-04-06,9.2,8.3,10,3.3,0,230,25.7,,1000.1,0
2022-04-07,8.7,4.2,12.1,15.2,0,233,31.7,,986.5,138
2022-04-08,6.1,3.5,8.6,0.2,0,259,20.2,,995.9,258
2022-04-09,4.4,1.3,9.6,5.1,0,275,18.6,,1006.9,276
2022-04-10,4.2,-0.6,9.1,0.7,0,283,14.6,,1018.6,372
2022-04-11,6.6,-1.6,13.8,0,0,168,7.1,,1018.9,666
2022-04-12,12.2,1.9,21.1,0,0,130,13.8,,1013.6,546
2022-04-13,14.8,6.8,22.2,1.2,0,237,8.7,,1015.6,384
2022-04-14,12.8,7.6,18.3,0,0,276,8.5,,1020.5,222
2022-04-15,8.7,6.8,11.5,0,0,355,9.5,,1026.7,108
2022-04-16,8.4,1.2,13.1,0,0,71,13,,1033.5,756
2022-04-17,7.9,-1.7,16.2,0,0,115,8.6,,1029.4,762
2022-04-18,9.1,-0.6,17.8,0,0,104,8.1,,1020.6,768
2022-04-19,8.9,0.9,15.3,0,0,59,11,,1016.2,774
2022-04-20,8.6,0.5,15.4,0,0,60,11.9,,1017.4,750
2022-04-21,8.9,2,14.2,0,0,52,12.7,,1014.4,294
2022-04-22,11.1,6.9,14.7,0,0,64,16.5,,1009.5,294
2022-04-23,12.5,8,16.7,0,0,78,19.1,,1007.6,780
2022-04-24,10.1,5.2,15.7,40.3,0,46,17.6,,1005.4,564
2022-04-25,7.6,2.8,10.2,1.1,0,52,10.9,,1011.4,0
2022-04-26,9,1.9,15.6,0,0,23,8.8,,1016.7,456
2022-04-27,8.6,1.9,14.7,0.1,0,341,7.7,,1025.1,708
2022-04-28,8.5,0.5,15,0,0,13,7.7,,1029.9,804
2022-04-29,8.2,1.8,12.9,0,0,22,10.8,,1029,234
2022-04-30,8.6,4,13.6,0,0,1,10,,1026.1,192
2022-05-01,9.5,3.2,14.3,0,,6,6.8,,1023.6,156
2022-05-02,10.7,1.8,18,0,,35,7.7,,1019.9,570
2022-05-03,9.8,2,16.4,0,,359,8.6,,1018.5,540
2022-05-04,10,2.5,16.6,0,,7,7.6,,1018.5,654
2022-05-05,11.2,3.4,18.4,0,,28,5.5,,1021.4,462
2022-05-06,12.7,2.7,20.7,0,,253,6.6,,1024.3,528
2022-05-07,13.9,6.2,21,0,,288,7.5,,1023.1,438
2022-05-08,10.6,3.6,16.8,0,,18,10.9,,1027.1,696
2022-05-09,13.6,2.6,23.9,0,,125,7.5,,1025.9,804
2022-05-10,18.1,8.1,25.4,0.3,,216,14.1,,1017.8,342
2022-05-11,19.6,13.6,25.1,2,,225,15.4,,1010.8,690
2022-05-12,14,7.5,19.3,0,,255,15.5,,1015.6,594
2022-05-13,13.1,6.8,18.2,0,,257,16,,1018.2,264
2022-05-14,14.2,6.6,20.3,0,,279,11.7,,1020.4,618
2022-05-15,15.1,4.9,23.1,0,,77,8.9,,1020.4,870
2022-05-16,16.6,6,24.4,25.5,,166,9.4,,1016.2,324
2022-05-17,16.7,11.4,21.6,0.4,,256,8.1,,1020.5,414
2022-05-18,20.9,11.8,29.4,0,,171,9.6,,1020.9,570
2022-05-19,20.7,15.6,28.7,5,,200,13.8,,1018.4,408
2022-05-20,16.4,11.6,23.1,12.7,,151,9.7,,1017.7,498
2022-05-21,13.5,7.6,18.1,0,,263,20.1,,1019.1,186
2022-05-22,13.3,5.2,19.3,0.1,,329,5.9,,1016.6,858
2022-05-23,16.8,8.4,24.7,10.9,,130,14.5,,1004.1,264
2022-05-24,13.9,10.7,18,6.9,,231,21.2,,1004.3,318
2022-05-25,14.9,8.6,19,0,,232,15.7,,1013.8,504
2022-05-26,16.2,13.7,19.5,5.8,,256,20.3,,1018,162
2022-05-27,13.9,9.6,17.6,0,,277,22.4,,1018.8,582
2022-05-28,10.9,7.1,15,0.9,,297,20.7,,1018,432
2022-05-29,9.3,7,12.1,3.8,,285,11.8,,1013.8,18
2022-05-30,9.5,5.2,14.8,0,,300,5.7,,1013.5,84
2022-05-31,10.5,2.5,17.2,0.4,,115,5.5,,1013.8,414
2022-06-01,11.2,5,17.6,4.3,,249,10.9,,1014.5,240
2022-06-02,11.5,3.4,18.7,0,,295,7.3,,1020.9,720
2022-06-03,15.3,3.6,22.4,0,,61,11.2,,1019.4,690
2022-06-04,16.8,9.5,22.6,0,,39,14.5,,1020,726
2022-06-05,16.8,8.2,23.1,3.1,,95,11.7,,1015.8,324
2022-06-06,17,12.3,21.1,0.4,,229,22.2,,1013.2,402
2022-06-07,16,12,21,0,,233,17.6,,1012.2,306
2022-06-08,16.6,13.1,22.4,3.6,,213,11.2,,1008.5,240
2022-06-09,15.8,10.4,20.4,4,,263,14.6,,1012.4,276
2022-06-10,16.8,7.9,22.8,0.1,,221,11,,1021.4,408
2022-06-11,19.7,13.6,24.3,0,,241,12.2,,1021.7,642
2022-06-12,16.9,9.4,23.7,0.3,,273,11.4,,1021.3,792
2022-06-13,12.9,6.6,19.3,0.8,,290,13.3,,1020.8,510
2022-06-14,13.2,4.7,20.2,0,,322,5.6,,1022.7,612
2022-06-15,16.8,5.2,25.4,0,,35,8.6,,1019.1,918
2022-06-16,15.7,8.3,23.1,0,,0,12,,1021.2,672
2022-06-17,18.4,7.3,27.5,0,,174,6.8,,1023.2,510
2022-06-18,24.5,15.5,31.7,0,,254,13.2,,1016.2,792
2022-06-19,17.1,12.4,23.4,2.2,,10,14.6,,1010.5,570
2022-06-20,14.2,6.8,20.5,0,,331,13.7,,1014,366
2022-06-21,14.8,4.5,22.9,0.1,,352,4.9,,1015.3,672
2022-06-22,18.1,8,26.4,0,,41,9,,1013,900
2022-06-23,21.2,7.7,31.4,0.5,,95,10.2,,1012.1,930
2022-06-24,19.3,14,25.8,5.6,,195,11.7,,1007.2,294
2022-06-25,21.5,14.9,27.8,0.1,,220,9.3,,1011.3,666
2022-06-26,19.6,13.9,24.7,17,,247,8.4,,1014.2,252
2022-06-27,16.7,13.9,19.4,1.8,,304,10.9,,1015.2,12
2022-06-28,17.9,10.2,24.8,0,,246,8.5,,1020.7,780
2022-06-29,19.5,9.1,28.4,0,,93,9.7,,1015.2,354
2022-06-30,21.7,12.5,31.3,11,,92,7.1,,1011.2,732
2022-07-01,16.2,10.5,21.9,0,,256,14.2,,1016.6,324
2022-07-02,18.7,8.7,26.3,0,,206,10,,1021.2,888
2022-07-03,20.2,11.3,28.1,0,,240,11.5,,1017.2,696
2022-07-04,17.5,9.5,24.9,0,,268,10.6,,1019.4,702
2022-07-05,17,9.9,23.4,0,,287,11,,1021.2,468
2022-07-06,15.8,9.8,21.4,1.8,,289,12.5,,1023.4,222
2022-07-07,15.7,13.4,19.8,2.2,,287,19.6,,1020.3,66
2022-07-08,17.5,13.1,22.3,0,,305,13.9,,1028.6,252
2022-07-09,17.8,12.9,24,0.1,,302,13.7,,1025.5,396
2022-07-10,14.7,12.7,18.1,0.6,,305,14.7,,1024,54
2022-07-11,15.8,10,19.3,0,,320,9.8,,1023.2,30
2022-07-12,18.8,8.5,27.4,0,,330,5.2,,1024.2,534
2022-07-13,23.2,14.5,31.1,0,,248,14.5,,1019.7,342
2022-07-14,17.4,11,23,0,,338,10.8,,1019.7,624
2022-07-15,15.1,8,21.4,0.3,,303,10.8,,1021.4,402
2022-07-16,16.7,8.4,22.2,0,,305,15.2,,1022.1,612
2022-07-17,16.2,6.4,25.2,0,,10,5.6,,1026.9,834
2022-07-18,21,8.7,32.7,0,,179,6.8,,1022.8,810
2022-07-19,24.7,11.1,37.8,0,,123,8.1,,1018,894
2022-07-20,26.2,13.6,35,28.2,,202,12.2,,1015,798
2022-07-21,19.2,17.2,23,5,,246,15.1,,1017.5,162
2022-07-22,16.4,12.3,18.7,1.5,,277,9.2,,1019.2,6
2022-07-23,17.6,12.3,23.7,0,,321,8.3,,1018.6,732
2022-07-24,21.4,11,30.1,0,,178,9.9,,1018.2,858
2022-07-25,22.8,15,31.4,0,,215,13.8,,1010.1,420
2022-07-26,17.5,13.2,20.3,1.9,,288,14.3,,1014.6,102
2022-07-27,15.1,9.4,20.6,0,,322,9.6,,1019.2,216
2022-07-28,16.1,7.4,23.3,0,,58,9.8,,1019.1,738
2022-07-29,18.5,13.1,25.6,4.3,,71,10.1,,1016.6,144
2022-07-30,19.5,14.4,26.3,0,,273,7.5,,1017.2,516
2022-07-31,19,12.3,24,1.9,,222,11.4,,1016.2,48
2022-08-01,18.6,11.5,22.2,0,,316,11.8,,1016.5,120
2022-08-02,19.5,9.5,27.7,0.1,,206,9.6,,1017.6,798
2022-08-03,23.6,14,32.2,0,,224,9.3,,1015.2,840
2022-08-04,24.2,15.9,35.8,0.4,,249,10.5,,1013,474
2022-08-05,17.1,9.4,21.7,3,,344,11.7,,1016.8,222
2022-08-06,14.8,7.3,22.2,0.1,,334,7.4,,1026.3,726
2022-08-07,16.6,7.3,24.5,0,,26,5.8,,1025,816
2022-08-08,17.9,8.8,25.6,0,,16,8.7,,1024.9,816
2022-08-09,19.3,10.3,26.7,0,,33,11.3,,1027.3,846
2022-08-10,20,10.4,29,0,,59,9.7,,1026.2,846
2022-08-11,21.1,10.3,30.7,0,,76,8,,1022.8,840
2022-08-12,21.3,10.9,30.8,0,,88,9.6,,1019.9,822
2022-08-13,22,10.4,31.2,0,,84,10.5,,1017.3,792
2022-08-14,22.8,13.7,31,0,,106,10.7,,1010.3,696
2022-08-15,21.5,17.4,28,6.1,,185,9.8,,1004.3,216
2022-08-16,22.7,16,30.1,0.5,,219,8.2,,1008.2,600
2022-08-17,21.7,13.9,28.7,0.1,,41,5.6,,1011,240
2022-08-18,20.6,16.7,26.1,0,,274,8.2,,1012.4,330
2022-08-19,21,14,27.6,3.6,,319,8.3,,1013.1,564
2022-08-20,19.5,13.2,23.9,0.9,,293,7.5,,1015.8,228
2022-08-21,18.3,12.2,25.8,0,,261,9,,1016.2,642
2022-08-22,18.9,10.7,27.6,0.4,,79,6.4,,1015.7,486
2022-08-23,23.6,16.3,30.9,0,,155,10,,1015.8,672
2022-08-24,23.5,14.1,32.4,0,,134,9.1,,1018.2,714
2022-08-25,21.8,12.5,30.3,0,,111,10.9,,1016.9,672
2022-08-26,21.4,14.6,28.1,0,,26,9.1,,1013.6,636
2022-08-27,17.9,12.6,20,1.3,,341,12,,1015.6,0
2022-08-28,15.7,8.5,22.3,0.1,,333,11.1,,1019.2,516
2022-08-29,15.3,6.8,23.5,0,,316,5.7,,1021.3,456
2022-08-30,17.3,11.8,23,0,,42,10.4,,1021.5,636
2022-08-31,16.3,8.6,23.3,0,,52,13.9,,1022.4,648
2022-09-01,15.2,6,23.9,0,,77,12.9,,1021.8,552
2022-09-02,15.6,5.7,24.1,0,,100,12.3,,1017.6,432
2022-09-03,16.3,6.3,25,0,,107,13.4,,1014.4,540
2022-09-04,17.7,8,27.5,0,,120,7.1,,1018.2,552
2022-09-05,21.4,11.2,30,0,,120,9.5,,1020.1,570
2022-09-06,21.3,15.8,29.5,0.9,,117,9.4,,1016.3,432
2022-09-07,19.3,12.5,25.2,0.1,,224,8.2,,1012.5,414
2022-09-08,16.4,11.7,20.9,4.5,,183,8.2,,1009,150
2022-09-09,17.3,14.5,22.5,5.2,,203,14.1,,1009,240
2022-09-10,16.2,14.1,18.9,0,,231,9.3,,1011.7,6
2022-09-11,15.7,11,21.5,0.3,,333,5.5,,1017.8,258
2022-09-12,16.1,8.9,24,0.1,,175,7.8,,1015.7,486
2022-09-13,18.3,12.9,23,0,,267,11.7,,1009.7,162
2022-09-14,13.4,10.8,15.9,0.4,,45,4.1,,1006.6,0
2022-09-15,14.2,9.6,19.5,0.1,,281,14.1,,1006.6,168
2022-09-16,12.6,10.4,17,9.6,,265,19.2,,1008.1,366
2022-09-17,11.2,8.5,14.7,0,,286,21.8,,1010.1,474
2022-09-18,10.2,9.3,11.4,5.3,,272,18.9,,1011.8,0
2022-09-19,11.6,9.6,15.5,0.5,,292,16.9,,1016.4,132
2022-09-20,10.1,4.1,15.5,1.8,,300,10.1,,1022,168
2022-09-21,9,2.2,17.4,0,,236,4.2,,1026.5,534
2022-09-22,9.3,1.8,18.6,0,,149,5.8,,1023.5,468
2022-09-23,11.1,4,18,0.6,,194,7.7,,1017,216
2022-09-24,12.6,10.4,15.7,2,,221,7.7,,1013,12
2022-09-25,11.1,5.6,16.3,0,,309,9.3,,1013.2,228
2022-09-26,10.5,6.8,13.1,14.8,,205,18.1,,1002.7,6
2022-09-27,9.7,7.6,12.8,12.9,,255,16.9,,995.7,162
2022-09-28,7.9,4.5,12.1,3.4,,235,8.3,,996.9,102
2022-09-29,8.8,3.8,14.9,0,,221,7.7,,1002.6,390
2022-09-30,9.6,1.8,16.5,10.3,,208,11.1,,1009.4,516
2022-10-01,12,9.8,16.1,5.4,0,225,21.3,,1005.7,114
2022-10-02,13,9.8,16.6,0.1,0,263,17.1,,1016.2,210
2022-10-03,11,7.2,16.4,0,0,270,10.2,,1025.2,258
2022-10-04,12.8,7.6,18.8,0,0,207,10.2,,1021.5,480
2022-10-05,15.9,12.2,19.1,0.5,0,214,20.5,,1016.4,306
2022-10-06,12.4,5.8,17,0,0,240,18.1,,1025.9,558
2022-10-07,12.3,5.8,17.5,0,0,207,12.9,,1023.5,558
2022-10-08,10.9,4.2,15.9,0.1,0,251,14.6,,1019.4,246
2022-10-09,8.4,1.4,16.9,0,0,167,8.8,,1023.6,564
2022-10-10,10,1.5,18.4,0.4,0,209,13.1,,1016.5,414
2022-10-11,7.9,2,14.5,0,0,247,6.5,,1025.6,546
2022-10-12,7.1,-0.1,16.3,0,0,171,7,,1024.1,504
2022-10-13,12.1,4.7,18,1.1,0,201,10.4,,1018.2,66
2022-10-14,13.9,11.8,17.4,2.8,0,202,11,,1012.6,24
2022-10-15,14.6,10.9,18.4,1.3,0,214,13.3,,1007.5,150
2022-10-16,14.6,10.7,18.9,0.3,0,205,13.9,,1014.6,432
2022-10-17,16,9.7,21.9,0.2,0,199,13.1,,1020.4,120
2022-10-18,13.2,5.2,18.2,0.3,0,269,7.7,,1026.6,258
2022-10-19,8.2,3.5,12.8,0,0,61,8.9,,1027.5,168
2022-10-20,9.4,4.3,15,1.6,0,131,13.8,,1016.7,90
2022-10-21,13.7,10.1,16.6,0,0,188,11.9,,1009.4,0
2022-10-22,13,8.2,17.7,0,0,214,12,,1012.9,210
2022-10-23,12.3,6.1,17.6,4,0,158,12.5,,1012,42
2022-10-24,15.9,12.8,18.4,1.8,0,209,22.6,,1007.8,156
2022-10-25,12.8,5.5,16.3,0.2,0,227,16,,1014.7,102
2022-10-26,12.6,4.9,20,0,0,183,10.2,,1017,354
2022-10-27,15.5,8.8,21.1,0.1,0,175,11.5,,1022.3,414
2022-10-28,17.9,10.7,23.5,0,0,208,13.7,,1019.1,324
2022-10-29,15.7,10.9,22.4,0,0,186,8.7,,1020,150
2022-10-30,16,11.4,22.1,0,0,203,9.1,,1017.9,414
2022-10-31,12.8,7.1,17.2,0,0,153,8.2,,1018.8,186
2022-11-01,14.5,11,16.9,0,0,204,19.4,,1014.5,390
2022-11-02,12.2,9.6,14.4,0,0,217,21.8,,1018.4,288
2022-11-03,11.8,10.5,14.4,3.6,0,170,18.4,,1009.5,42
2022-11-04,9.4,3.4,12.9,1.4,0,252,13.2,,1006.2,180
2022-11-05,7.4,1.5,11.4,0,0,226,13.3,,1016.5,216
2022-11-06,9.8,7.5,12.7,0.2,0,192,19.7,,1012.1,234
2022-11-07,12.5,10.8,14.1,0,0,216,20.8,,1010.4,30
2022-11-08,14.1,11.1,17.2,0,0,191,18.6,,1008.9,222
2022-11-09,13.7,11,16,0,0,221,20,,1009.2,192
2022-11-10,11.3,8,14.5,0,0,229,18.9,,1022.7,174
2022-11-11,9.5,1.6,15.5,0,0,220,15.3,,1030.3,330
2022-11-12,3.9,-0.9,11.6,0,0,151,5.9,,1031.5,222
2022-11-13,5,-1.1,15.9,0,0,93,9.7,,1024.7,456
2022-11-14,4.3,-2.4,10.8,0,0,129,11.8,,1014.5,432
2022-11-15,12.4,9,15.5,6.1,0,168,14.3,,1008.2,330
2022-11-16,9.2,3.6,12.9,6.7,0,146,13.4,,1001,132
2022-11-17,7.5,3.9,8.9,4.5,0,134,17.7,,994.3,0
2022-11-18,3.9,0.1,6.7,5.5,0,77,12.4,,1003.3,0
2022-11-19,-1.5,-5.8,2,0,0,71,11.2,,1014.1,420
2022-11-20,-2.3,-7.6,2.4,0.7,0,171,7.3,,1010.2,252
2022-11-21,0.4,-3,2.6,0.9,10,124,9.7,,1002.7,282
2022-11-22,6.2,2.2,9.5,0.8,0,169,14.7,,996.2,264
2022-11-23,7.8,5.6,10.5,1.8,0,186,16.2,,1000,120
2022-11-24,7,2.9,8.9,0.3,0,213,13.7,,1009.4,30
2022-11-25,7.1,1.7,10.1,2.7,0,211,12.4,,1015.9,42
2022-11-26,7.2,4.7,9.4,0,0,219,12.2,,1028.4,54
2022-11-27,5.5,0.7,8.8,2.2,0,157,12.1,,1022.5,24
2022-11-28,5.8,5,6.9,2.8,0,163,10.7,,1012.3,0
2022-11-29,6.8,5.5,8.3,0.5,0,251,5.4,,1017.4,0
2022-11-30,5.3,4.5,6.4,0.3,0,1,8.4,,1023.7,0
2022-12-01,3.4,1.7,4.6,0,0,49,10.8,,1027.4,0
2022-12-02,1.1,0.4,1.8,0.3,0,53,15.1,,1025.6,0
2022-12-03,-0.3,-0.6,0.6,0,0,65,14,,1022.9,0
2022-12-04,0.4,-0.6,1.4,0,0,60,15.5,,1019.4,0
2022-12-05,0.8,0.1,1.8,6.4,0,3,8.1,,1018.8,0
2022-12-06,2.4,0.2,3.9,1.5,0,281,9,,1018.1,0
2022-12-07,3.3,0.6,4.8,4.8,0,265,14,,1013.9,48
2022-12-08,2.1,-0.4,3.3,1.7,0,235,12.2,,1007.9,0
2022-12-09,-0.4,-3.9,1.4,0,0,217,4.8,,1007.4,24
2022-12-10,-0.9,-3.5,0.4,0,0,233,4.5,,1010.6,0
2022-12-11,-0.8,-1.2,-0.5,0,0,232,5.8,,1011.7,0
2022-12-12,-2,-6,-0.1,0,0,168,3.6,,1013.3,0
2022-12-13,-5.6,-8.1,-1.6,0,0,151,6.6,,1012,348
2022-12-14,-5.8,-8.8,-1.3,0,0,148,7,,1004.7,246
2022-12-15,-4.3,-9.5,0.2,0,0,211,9.8,,1008.4,348
2022-12-16,-6.9,-10.8,1.2,0,0,178,4.2,,1015,348
2022-12-17,-7.8,-12,-2.4,0,0,196,7.8,,1026.3,300
2022-12-18,-6,-13.1,-0.1,1.2,0,149,12.2,,1028.2,132
2022-12-19,5.4,-0.2,9.9,4.5,0,192,18.7,,1018.9,0
2022-12-20,10.4,9.3,12,6.6,0,205,17.7,,1013.4,6
2022-12-21,8.2,7.2,9.6,7.1,0,215,13,,1010.1,0
2022-12-22,8.1,7,9.5,11.1,0,216,11.8,,1004.6,66
2022-12-23,8.8,7.6,10.5,10.7,0,221,13.3,,1003.3,0
2022-12-24,9.1,4.9,10.5,4.3,0,241,19,,1010.5,6
2022-12-25,8.6,5.8,10.9,11.9,0,184,12,,1013.2,0
2022-12-26,8,3,10.7,2.8,0,246,18.9,,1012.9,6
2022-12-27,4.8,3.1,6.6,0.5,0,231,20.4,,1022.4,12
2022-12-28,7.7,4.8,10.5,4.3,0,211,25.3,,1011.4,0
2022-12-29,9.8,7.4,11.6,4,0,226,27.4,,1003.7,18
2022-12-30,8.2,5.3,13.2,17.4,0,205,23.7,,1007.4,0
2022-12-31,15,11.9,17.4,4,0,223,30.4,,1006.6,0
